kind,g,a,c,d_eff,score,status
SHUFFLE,0.02108433734939759,1.0,0.010159651669085631,0.0007114602009163607,0.2579888623048499,DENY
REAL,0.08150470219435736,1.0,0.039634146341463415,0.002116957371354129,0.2808139514767937,DENY
SWAP,0.08150470219435736,1.0,0.039634146341463415,0.002116957371354129,0.2808139514767937,DENY
SHUFFLE,0.08150470219435736,1.0,0.039634146341463415,0.002116957371354129,0.2808139514767937,DENY
REAL,0.06756756756756757,1.0,0.033003300330033,0.0014904716278079419,0.2755153348813521,DENY
SWAP,0.06756756756756757,1.0,0.033003300330033,0.0014904716278079419,0.2755153348813521,DENY
SHUFFLE,0.06756756756756757,1.0,0.033003300330033,0.0014904716278079419,0.2755153348813521,DENY
REAL,0.04482758620689655,1.0,0.02145214521452145,0.0017650499227137902,0.26701119533603296,DENY
SWAP,0.04482758620689655,1.0,0.02145214521452145,0.0017650499227137902,0.26701119533603296,DENY
SHUFFLE,0.04482758620689655,1.0,0.02145214521452145,0.0017650499227137902,0.26701119533603296,DENY
REAL,0.087248322147651,1.0,0.04126984126984127,0.004226429527634347,0.2831861482362817,DENY
SWAP,0.087248322147651,1.0,0.04126984126984127,0.004226429527634347,0.2831861482362817,DENY
SHUFFLE,0.087248322147651,1.0,0.04126984126984127,0.004226429527634347,0.2831861482362817,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.023255813953488372,1.0,0.010101010101010102,0.002344877344877345,0.258925425349844,DENY
SWAP,0.023255813953488372,1.0,0.010101010101010102,0.002344877344877345,0.258925425349844,DENY
SHUFFLE,0.023255813953488372,1.0,0.010101010101010102,0.002344877344877345,0.258925425349844,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.031914893617021274,0.9361702127659575,0.016483516483516484,0.0010521393500116903,0.24640519055412674,DENY
SWAP,0.031914893617021274,0.9361702127659575,0.016483516483516484,0.0010521393500116903,0.24640519055412674,DENY
SHUFFLE,0.031914893617021274,0.9361702127659575,0.016483516483516484,0.0010521393500116903,0.24640519055412674,DENY
REAL,0.06578947368421052,1.0,0.032467532467532464,0.0008325008325008324,0.274772376746061,DENY
SWAP,0.06578947368421052,1.0,0.032467532467532464,0.0008325008325008324,0.274772376746061,DENY
SHUFFLE,0.06578947368421052,1.0,0.032467532467532464,0.0008325008325008324,0.274772376746061,DENY
REAL,0.15481171548117154,1.0,0.07692307692307693,0.0009535918626827718,0.3081720960667328,DENY
SWAP,0.15481171548117154,1.0,0.07692307692307693,0.0009535918626827718,0.3081720960667328,DENY
SHUFFLE,0.15481171548117154,1.0,0.07692307692307693,0.0009535918626827718,0.3081720960667328,DENY
REAL,0.024305555555555556,1.0,0.012152777777777778,0.0,0.2591145833333333,DENY
SWAP,0.024305555555555556,1.0,0.012152777777777778,0.0,0.2591145833333333,DENY
SHUFFLE,0.024305555555555556,1.0,0.012152777777777778,0.0,0.2591145833333333,DENY
REAL,0.008695652173913044,1.0,0.00408997955010225,0.000457951378196777,0.253310895775553,DENY
SWAP,0.008695652173913044,1.0,0.00408997955010225,0.000457951378196777,0.253310895775553,DENY
SHUFFLE,0.008695652173913044,1.0,0.00408997955010225,0.000457951378196777,0.253310895775553,DENY
REAL,0.3819444444444444,1.0,0.18032786885245902,0.019040830872619898,0.39532828604238085,DENY
SWAP,0.3819444444444444,1.0,0.18032786885245902,0.019040830872619898,0.39532828604238085,DENY
SHUFFLE,0.3819444444444444,1.0,0.18032786885245902,0.019040830872619898,0.39532828604238085,DENY
REAL,0.036231884057971016,1.0,0.017605633802816902,0.0009646922631680494,0.263700552530989,DENY
SWAP,0.036231884057971016,1.0,0.017605633802816902,0.0009646922631680494,0.263700552530989,DENY
SHUFFLE,0.036231884057971016,1.0,0.017605633802816902,0.0009646922631680494,0.263700552530989,DENY
REAL,0.026119402985074626,1.0,0.01217391304347826,0.0015465231553604304,0.25995995979597836,DENY
SWAP,0.026119402985074626,1.0,0.01217391304347826,0.0015465231553604304,0.25995995979597836,DENY
SHUFFLE,0.026119402985074626,1.0,0.01217391304347826,0.0015465231553604304,0.25995995979597836,DENY
REAL,0.01838235294117647,1.0,0.0088339222614841,0.0006610418018797625,0.2569693292511351,DENY
SWAP,0.01838235294117647,1.0,0.0088339222614841,0.0006610418018797625,0.2569693292511351,DENY
SHUFFLE,0.01838235294117647,1.0,0.0088339222614841,0.0006610418018797625,0.2569693292511351,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.04666666666666667,1.0,0.022950819672131147,0.0007403490216816499,0.26758945884011986,DENY
SWAP,0.04666666666666667,1.0,0.022950819672131147,0.0007403490216816499,0.26758945884011986,DENY
SHUFFLE,0.04666666666666667,1.0,0.022950819672131147,0.0007403490216816499,0.26758945884011986,DENY
REAL,0.02857142857142857,0.9285714285714286,0.014814814814814815,0.0010582010582010583,0.24325396825396828,DENY
SWAP,0.02857142857142857,0.9285714285714286,0.014814814814814815,0.0010582010582010583,0.24325396825396828,DENY
SHUFFLE,0.02857142857142857,0.9285714285714286,0.014814814814814815,0.0010582010582010583,0.24325396825396828,DENY
REAL,0.019157088122605363,0.89272030651341,0.010121457489878543,0.0010858268571517212,0.23077116974576142,DENY
SWAP,0.019157088122605363,0.89272030651341,0.010121457489878543,0.0010858268571517212,0.23077116974576142,DENY
SHUFFLE,0.019157088122605363,0.89272030651341,0.010121457489878543,0.0010858268571517212,0.23077116974576142,DENY
REAL,0.1991701244813278,0.7261410788381742,0.11538461538461539,0.031599106287902974,0.2680737312480051,DENY
SWAP,0.1991701244813278,0.7261410788381742,0.11538461538461539,0.031599106287902974,0.2680737312480051,DENY
SHUFFLE,0.1991701244813278,0.7261410788381742,0.11538461538461539,0.031599106287902974,0.2680737312480051,DENY
REAL,0.017921146953405017,1.0,0.008802816901408451,0.0003045957405331644,0.2567571398988367,DENY
SWAP,0.017921146953405017,1.0,0.008802816901408451,0.0003045957405331644,0.2567571398988367,DENY
SHUFFLE,0.017921146953405017,1.0,0.008802816901408451,0.0003045957405331644,0.2567571398988367,DENY
REAL,0.011185682326621925,0.9888143176733781,0.00562429696287964,6.291159913735615e-05,0.25142180214050425,DENY
SWAP,0.011185682326621925,0.9888143176733781,0.00562429696287964,6.291159913735615e-05,0.25142180214050425,DENY
SHUFFLE,0.011185682326621925,0.9888143176733781,0.00562429696287964,6.291159913735615e-05,0.25142180214050425,DENY
REAL,0.1023391812865497,0.9181286549707602,0.053353658536585365,0.004368135786621024,0.2695474076451291,DENY
SWAP,0.1023391812865497,0.9181286549707602,0.053353658536585365,0.004368135786621024,0.2695474076451291,DENY
SHUFFLE,0.1023391812865497,0.9181286549707602,0.053353658536585365,0.004368135786621024,0.2695474076451291,DENY
REAL,0.22839506172839505,1.0,0.11419753086419752,0.0,0.33564814814814814,DENY
SWAP,0.22839506172839505,1.0,0.11419753086419752,0.0,0.33564814814814814,DENY
SHUFFLE,0.22839506172839505,1.0,0.11419753086419752,0.0,0.33564814814814814,DENY
REAL,0.01524390243902439,1.0,0.0075075075075075074,0.00022211560673099135,0.2557433813883157,DENY
SWAP,0.01524390243902439,1.0,0.0075075075075075074,0.00022211560673099135,0.2557433813883157,DENY
SHUFFLE,0.01524390243902439,1.0,0.0075075075075075074,0.00022211560673099135,0.2557433813883157,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.022988505747126436,1.0,0.01084010840108401,0.0011673962893475089,0.2587490026093895,DENY
SWAP,0.022988505747126436,1.0,0.01084010840108401,0.0011673962893475089,0.2587490026093895,DENY
SHUFFLE,0.022988505747126436,1.0,0.01084010840108401,0.0011673962893475089,0.2587490026093895,DENY
REAL,0.02074688796680498,1.0,0.010330578512396695,8.502533755059008e-05,0.25779062295418803,DENY
SWAP,0.02074688796680498,1.0,0.010330578512396695,8.502533755059008e-05,0.25779062295418803,DENY
SHUFFLE,0.02074688796680498,1.0,0.010330578512396695,8.502533755059008e-05,0.25779062295418803,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.02112676056338028,0.9225352112676056,0.01098901098901099,0.0008512614146416964,0.23887556105865962,DENY
SWAP,0.02112676056338028,0.9225352112676056,0.01098901098901099,0.0008512614146416964,0.23887556105865962,DENY
SHUFFLE,0.02112676056338028,0.9225352112676056,0.01098901098901099,0.0008512614146416964,0.23887556105865962,DENY
REAL,0.05755395683453238,1.0,0.02631578947368421,0.004146730462519936,0.2720041191926842,DENY
SWAP,0.05755395683453238,1.0,0.02631578947368421,0.004146730462519936,0.2720041191926842,DENY
SHUFFLE,0.05755395683453238,1.0,0.02631578947368421,0.004146730462519936,0.2720041191926842,DENY
REAL,0.07650273224043716,1.0,0.03508771929824561,0.005360623781676413,0.2792377688300898,DENY
SWAP,0.07650273224043716,1.0,0.03508771929824561,0.005360623781676413,0.2792377688300898,DENY
SHUFFLE,0.07650273224043716,1.0,0.03508771929824561,0.005360623781676413,0.2792377688300898,DENY
REAL,0.0875,1.0,0.03804347826086957,0.008779264214046824,0.28358068561872907,DENY
SWAP,0.0875,1.0,0.03804347826086957,0.008779264214046824,0.28358068561872907,DENY
SHUFFLE,0.0875,1.0,0.03804347826086957,0.008779264214046824,0.28358068561872907,DENY
REAL,0.029166666666666667,1.0,0.013806706114398421,0.0013961837643773683,0.2610923891363606,DENY
SWAP,0.029166666666666667,1.0,0.013806706114398421,0.0013961837643773683,0.2610923891363606,DENY
SHUFFLE,0.029166666666666667,1.0,0.013806706114398421,0.0013961837643773683,0.2610923891363606,DENY
REAL,0.02040816326530612,1.0,0.009541984732824428,0.001162822512243837,0.2577782426275936,DENY
SWAP,0.02040816326530612,1.0,0.009541984732824428,0.001162822512243837,0.2577782426275936,DENY
SHUFFLE,0.02040816326530612,1.0,0.009541984732824428,0.001162822512243837,0.2577782426275936,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.107981220657277,0.9953051643192489,0.05411764705882353,0.00025407346037006353,0.2894145263739299,DENY
SWAP,0.107981220657277,0.9953051643192489,0.05411764705882353,0.00025407346037006353,0.2894145263739299,DENY
SHUFFLE,0.107981220657277,0.9953051643192489,0.05411764705882353,0.00025407346037006353,0.2894145263739299,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.07860262008733625,1.0,0.037037037037037035,0.004035163568237498,0.27991870517315265,DENY
SWAP,0.07860262008733625,1.0,0.037037037037037035,0.004035163568237498,0.27991870517315265,DENY
SHUFFLE,0.07860262008733625,1.0,0.037037037037037035,0.004035163568237498,0.27991870517315265,DENY
REAL,0.04040404040404041,0.9090909090909091,0.021164021164021163,0.0019240019240019239,0.24314574314574314,DENY
SWAP,0.04040404040404041,0.9090909090909091,0.021164021164021163,0.0019240019240019239,0.24314574314574314,DENY
SHUFFLE,0.04040404040404041,0.9090909090909091,0.021164021164021163,0.0019240019240019239,0.24314574314574314,DENY
REAL,0.03723404255319149,0.7074468085106383,0.021806853582554516,0.006379664611917545,0.19321684231457548,DENY
SWAP,0.03723404255319149,0.7074468085106383,0.021806853582554516,0.006379664611917545,0.19321684231457548,DENY
SHUFFLE,0.03723404255319149,0.7074468085106383,0.021806853582554516,0.006379664611917545,0.19321684231457548,DENY
REAL,0.0,0.9943977591036415,0.0,0.0,0.24859943977591037,DENY
SWAP,0.0,0.9943977591036415,0.0,0.0,0.24859943977591037,DENY
SHUFFLE,0.0,0.9943977591036415,0.0,0.0,0.24859943977591037,DENY
REAL,0.019830028328611898,1.0,0.009575923392612859,0.0006333282667071997,0.257509819996983,DENY
SWAP,0.019830028328611898,1.0,0.009575923392612859,0.0006333282667071997,0.257509819996983,DENY
SHUFFLE,0.019830028328611898,1.0,0.009575923392612859,0.0006333282667071997,0.257509819996983,DENY
REAL,0.01904761904761905,1.0,0.008547008547008548,0.0015901411250248462,0.25729619217991306,DENY
SWAP,0.01904761904761905,1.0,0.008547008547008548,0.0015901411250248462,0.25729619217991306,DENY
SHUFFLE,0.01904761904761905,1.0,0.008547008547008548,0.0015901411250248462,0.25729619217991306,DENY
REAL,0.08074534161490683,1.0,0.03651685393258427,0.006367041198501872,0.28090730918649826,DENY
SWAP,0.08074534161490683,1.0,0.03651685393258427,0.006367041198501872,0.28090730918649826,DENY
SHUFFLE,0.08074534161490683,1.0,0.03651685393258427,0.006367041198501872,0.28090730918649826,DENY
REAL,0.02553191489361702,1.0,0.012526096033402923,0.000462028132379616,0.2596300097648499,DENY
SWAP,0.02553191489361702,1.0,0.012526096033402923,0.000462028132379616,0.2596300097648499,DENY
SHUFFLE,0.02553191489361702,1.0,0.012526096033402923,0.000462028132379616,0.2596300097648499,DENY
REAL,0.08045977011494253,1.0,0.03414634146341464,0.008970649028524185,0.28089419015172035,DENY
SWAP,0.08045977011494253,1.0,0.03414634146341464,0.008970649028524185,0.28089419015172035,DENY
SHUFFLE,0.08045977011494253,1.0,0.03414634146341464,0.008970649028524185,0.28089419015172035,DENY
REAL,0.010101010101010102,1.0,0.004608294930875576,0.0007420135905647113,0.25386282965561263,DENY
SWAP,0.010101010101010102,1.0,0.004608294930875576,0.0007420135905647113,0.25386282965561263,DENY
SHUFFLE,0.010101010101010102,1.0,0.004608294930875576,0.0007420135905647113,0.25386282965561263,DENY
REAL,0.0756578947368421,0.9111842105263158,0.039586919104991396,0.003515943473140683,0.2574862419603225,DENY
SWAP,0.0756578947368421,0.9111842105263158,0.039586919104991396,0.003515943473140683,0.2574862419603225,DENY
SHUFFLE,0.0756578947368421,0.9111842105263158,0.039586919104991396,0.003515943473140683,0.2574862419603225,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0472972972972973,1.0,0.022292993630573247,0.002417312562351316,0.2680019008725555,DENY
SWAP,0.0472972972972973,1.0,0.022292993630573247,0.002417312562351316,0.2680019008725555,DENY
SHUFFLE,0.0472972972972973,1.0,0.022292993630573247,0.002417312562351316,0.2680019008725555,DENY
REAL,0.01,1.0,0.004807692307692308,0.00035612535612535614,0.2537909544159544,DENY
SWAP,0.01,1.0,0.004807692307692308,0.00035612535612535614,0.2537909544159544,DENY
SHUFFLE,0.01,1.0,0.004807692307692308,0.00035612535612535614,0.2537909544159544,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.004291845493562232,1.0,0.002004008016032064,0.00024861753582352674,0.25163611776135447,DENY
SWAP,0.004291845493562232,1.0,0.002004008016032064,0.00024861753582352674,0.25163611776135447,DENY
SHUFFLE,0.004291845493562232,1.0,0.002004008016032064,0.00024861753582352674,0.25163611776135447,DENY
REAL,0.12598425196850394,1.0,0.05860805860805861,0.007627076120226805,0.29805484667419735,DENY
SWAP,0.12598425196850394,1.0,0.05860805860805861,0.007627076120226805,0.29805484667419735,DENY
SHUFFLE,0.12598425196850394,1.0,0.05860805860805861,0.007627076120226805,0.29805484667419735,DENY
REAL,0.030303030303030304,1.0,0.014326647564469915,0.0014793820854615673,0.2615272649882404,DENY
SWAP,0.030303030303030304,1.0,0.014326647564469915,0.0014793820854615673,0.2615272649882404,DENY
SHUFFLE,0.030303030303030304,1.0,0.014326647564469915,0.0014793820854615673,0.2615272649882404,DENY
REAL,0.02364864864864865,1.0,0.011608623548922056,0.00041594416624802155,0.25891830409095473,DENY
SWAP,0.02364864864864865,1.0,0.011608623548922056,0.00041594416624802155,0.25891830409095473,DENY
SHUFFLE,0.02364864864864865,1.0,0.011608623548922056,0.00041594416624802155,0.25891830409095473,DENY
REAL,0.0736196319018405,1.0,0.03508771929824561,0.0031363324512398314,0.27796092091283153,DENY
SWAP,0.0736196319018405,1.0,0.03508771929824561,0.0031363324512398314,0.27796092091283153,DENY
SHUFFLE,0.0736196319018405,1.0,0.03508771929824561,0.0031363324512398314,0.27796092091283153,DENY
REAL,0.125,1.0,0.05993690851735016,0.004722301883185164,0.29741480260013387,DENY
SWAP,0.125,1.0,0.05993690851735016,0.004722301883185164,0.29741480260013387,DENY
SHUFFLE,0.125,1.0,0.05993690851735016,0.004722301883185164,0.29741480260013387,DENY
REAL,0.027972027972027972,0.916083916083916,0.014598540145985401,0.0012250523199428308,0.23996988413046808,DENY
SWAP,0.027972027972027972,0.916083916083916,0.014598540145985401,0.0012250523199428308,0.23996988413046808,DENY
SHUFFLE,0.027972027972027972,0.916083916083916,0.014598540145985401,0.0012250523199428308,0.23996988413046808,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.024844720496894408,0.937888198757764,0.01282051282051282,0.000796305144131231,0.2440874343048256,DENY
SWAP,0.024844720496894408,0.937888198757764,0.01282051282051282,0.000796305144131231,0.2440874343048256,DENY
SHUFFLE,0.024844720496894408,0.937888198757764,0.01282051282051282,0.000796305144131231,0.2440874343048256,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.055,1.0,0.02558139534883721,0.0033367037411526795,0.2709795247724975,DENY
SWAP,0.055,1.0,0.02558139534883721,0.0033367037411526795,0.2709795247724975,DENY
SHUFFLE,0.055,1.0,0.02558139534883721,0.0033367037411526795,0.2709795247724975,DENY
REAL,0.07586206896551724,1.0,0.03767123287671233,0.0005125337806355418,0.27851145890571627,DENY
SWAP,0.07586206896551724,1.0,0.03767123287671233,0.0005125337806355418,0.27851145890571627,DENY
SHUFFLE,0.07586206896551724,1.0,0.03767123287671233,0.0005125337806355418,0.27851145890571627,DENY
REAL,0.07291666666666667,1.0,0.03349282296650718,0.005038743278147098,0.2778620582278303,DENY
SWAP,0.07291666666666667,1.0,0.03349282296650718,0.005038743278147098,0.2778620582278303,DENY
SHUFFLE,0.07291666666666667,1.0,0.03349282296650718,0.005038743278147098,0.2778620582278303,DENY
REAL,0.0319634703196347,1.0,0.014285714285714285,0.0027411702688455455,0.26224758871854864,DENY
SWAP,0.0319634703196347,1.0,0.014285714285714285,0.0027411702688455455,0.26224758871854864,DENY
SHUFFLE,0.0319634703196347,1.0,0.014285714285714285,0.0027411702688455455,0.26224758871854864,DENY
REAL,0.04964539007092199,1.0,0.021538461538461538,0.005033444816053512,0.26905432410635927,DENY
SWAP,0.04964539007092199,1.0,0.021538461538461538,0.005033444816053512,0.26905432410635927,DENY
SHUFFLE,0.04964539007092199,1.0,0.021538461538461538,0.005033444816053512,0.26905432410635927,DENY
REAL,0.11224489795918367,1.0,0.048034934497816595,0.012100403346778225,0.2930950589509446,DENY
SWAP,0.11224489795918367,1.0,0.048034934497816595,0.012100403346778225,0.2930950589509446,DENY
SHUFFLE,0.11224489795918367,1.0,0.048034934497816595,0.012100403346778225,0.2930950589509446,DENY
REAL,0.045454545454545456,1.0,0.019753086419753086,0.0045716750229122865,0.2674448267243027,DENY
SWAP,0.045454545454545456,1.0,0.019753086419753086,0.0045716750229122865,0.2674448267243027,DENY
SHUFFLE,0.045454545454545456,1.0,0.019753086419753086,0.0045716750229122865,0.2674448267243027,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.08362369337979095,1.0,0.04020100502512563,0.002982655211541579,0.2817018384041145,DENY
SWAP,0.08362369337979095,1.0,0.04020100502512563,0.002982655211541579,0.2817018384041145,DENY
SHUFFLE,0.08362369337979095,1.0,0.04020100502512563,0.002982655211541579,0.2817018384041145,DENY
REAL,0.7589928057553957,1.0,0.3564189189189189,0.04086331554484421,0.5390687600547898,DENY
SWAP,0.7589928057553957,1.0,0.3564189189189189,0.04086331554484421,0.5390687600547898,DENY
SHUFFLE,0.7589928057553957,1.0,0.3564189189189189,0.04086331554484421,0.5390687600547898,DENY
REAL,0.022222222222222223,1.0,0.010660980810234541,0.0008301583417805586,0.25842834034355927,DENY
SWAP,0.022222222222222223,1.0,0.010660980810234541,0.0008301583417805586,0.25842834034355927,DENY
SHUFFLE,0.022222222222222223,1.0,0.010660980810234541,0.0008301583417805586,0.25842834034355927,DENY
REAL,0.10695187165775401,1.0,0.05115089514066496,0.004262574595055413,0.29059133534836856,DENY
SWAP,0.10695187165775401,1.0,0.05115089514066496,0.004262574595055413,0.29059133534836856,DENY
SHUFFLE,0.10695187165775401,1.0,0.05115089514066496,0.004262574595055413,0.29059133534836856,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.07291666666666667,1.0,0.032407407407407406,0.006481481481481481,0.27795138888888893,DENY
SWAP,0.07291666666666667,1.0,0.032407407407407406,0.006481481481481481,0.27795138888888893,DENY
SHUFFLE,0.07291666666666667,1.0,0.032407407407407406,0.006481481481481481,0.27795138888888893,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.05405405405405406,0.9405405405405406,0.027855153203342618,0.0016562523526311827,0.2560265000376421,DENY
SWAP,0.05405405405405406,0.9405405405405406,0.027855153203342618,0.0016562523526311827,0.2560265000376421,DENY
SHUFFLE,0.05405405405405406,0.9405405405405406,0.027855153203342618,0.0016562523526311827,0.2560265000376421,DENY
REAL,0.031496062992125984,1.0,0.015355086372360844,0.0007476259282422883,0.26189969382318223,DENY
SWAP,0.031496062992125984,1.0,0.015355086372360844,0.0007476259282422883,0.26189969382318223,DENY
SHUFFLE,0.031496062992125984,1.0,0.015355086372360844,0.0007476259282422883,0.26189969382318223,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.028735632183908046,1.0,0.013513513513513514,0.001516822945394374,0.260941492160704,DENY
SWAP,0.028735632183908046,1.0,0.013513513513513514,0.001516822945394374,0.260941492160704,DENY
SHUFFLE,0.028735632183908046,1.0,0.013513513513513514,0.001516822945394374,0.260941492160704,DENY
REAL,0.10091743119266056,1.0,0.043137254901960784,0.010932044050496912,0.2887466825362796,DENY
SWAP,0.10091743119266056,1.0,0.043137254901960784,0.010932044050496912,0.2887466825362796,DENY
SHUFFLE,0.10091743119266056,1.0,0.043137254901960784,0.010932044050496912,0.2887466825362796,DENY
REAL,0.047619047619047616,1.0,0.022508038585209004,0.0023331503411497135,0.2681150591363516,DENY
SWAP,0.047619047619047616,1.0,0.022508038585209004,0.0023331503411497135,0.2681150591363516,DENY
SHUFFLE,0.047619047619047616,1.0,0.022508038585209004,0.0023331503411497135,0.2681150591363516,DENY
REAL,0.058823529411764705,1.0,0.02654867256637168,0.004710248358549814,0.27252061258417154,DENY
SWAP,0.058823529411764705,1.0,0.02654867256637168,0.004710248358549814,0.27252061258417154,DENY
SHUFFLE,0.058823529411764705,1.0,0.02654867256637168,0.004710248358549814,0.27252061258417154,DENY
REAL,0.02962962962962963,1.0,0.014388489208633094,0.000804950445238215,0.26120576732087525,DENY
SWAP,0.02962962962962963,1.0,0.014388489208633094,0.000804950445238215,0.26120576732087525,DENY
SHUFFLE,0.02962962962962963,1.0,0.014388489208633094,0.000804950445238215,0.26120576732087525,DENY
REAL,0.03237410071942446,0.8273381294964028,0.017716535433070866,0.003058970146717272,0.22012193394890386,DENY
SWAP,0.03237410071942446,0.8273381294964028,0.017716535433070866,0.003058970146717272,0.22012193394890386,DENY
SHUFFLE,0.03237410071942446,0.8273381294964028,0.017716535433070866,0.003058970146717272,0.22012193394890386,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,1.0,1.0,0.5251572327044025,0.03819325328759291,0.6408376214979988,ABSTAIN
SWAP,1.0,1.0,0.5251572327044025,0.03819325328759291,0.6408376214979988,ABSTAIN
SHUFFLE,1.0,1.0,0.5251572327044025,0.03819325328759291,0.6408376214979988,ABSTAIN
REAL,0.056451612903225805,0.9919354838709677,0.02834008097165992,0.0002285490400940316,0.2692389316964868,DENY
SWAP,0.056451612903225805,0.9919354838709677,0.02834008097165992,0.0002285490400940316,0.2692389316964868,DENY
SHUFFLE,0.056451612903225805,0.9919354838709677,0.02834008097165992,0.0002285490400940316,0.2692389316964868,DENY
REAL,0.0,1.0,0.0,0.0,0.25,DENY
SWAP,0.0,1.0,0.0,0.0,0.25,DENY
SHUFFLE,0.0,1.0,0.0,0.0,0.25,DENY
REAL,0.0,0.7654320987654321,0.0,0.0,0.19135802469135801,DENY
SWAP,0.0,0.7654320987654321,0.0,0.0,0.19135802469135801,DENY
SHUFFLE,0.0,0.7654320987654321,0.0,0.0,0.19135802469135801,DENY
REAL,0.025,0.9928571428571429,0.012544802867383513,8.960573476702509e-05,0.25762288786482335,DENY
SWAP,0.025,0.9928571428571429,0.012544802867383513,8.960573476702509e-05,0.25762288786482335,DENY
